,ID,gender,owns_car,owns_realty,#_of_children,total_income,income_type,education,family_status,housing_type,mobile_cellphone?,work_phone?,home_phone?,email?,occupation,#_of_family_members,age,years_employed,MONTHS_BALANCE,STATUS
23363,5143102,F,0,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,27,1,-42,0
23364,5143105,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-40,1
23365,5143106,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-39,1
23366,5143107,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-18,1
23367,5143108,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-52,1
23368,5143109,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-57,1
23369,5143110,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-35,1
23370,5143111,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Waiters/barmen staff,2,24,6,-7,1
23371,5143123,F,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,7,-26,0
23372,5143124,F,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,7,-2,0
23373,5143125,F,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,7,-37,0
23374,5143126,F,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,7,-49,0
23375,5143127,F,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,7,-40,0
23376,5143128,F,1,0,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,38,7,-33,0
23377,5143129,M,0,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Laborers,2,27,0,-50,0
23378,5143132,F,0,0,0,135000,Working,Higher education,Single / not married,House / apartment,1,1,0,0,Cooking staff,1,38,1,-54,0
23379,5143135,F,0,0,0,135000,Working,Higher education,Single / not married,House / apartment,1,1,0,0,Cooking staff,1,38,1,-23,1
23380,5143136,F,0,0,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Sales staff,1,28,3,-13,0
23381,5143137,M,0,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2,55,16,-31,0
23382,5143138,M,0,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2,55,16,-27,0
23383,5143139,M,0,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2,55,16,-37,1
23384,5143140,M,0,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2,55,16,-5,0
23385,5143141,M,0,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Drivers,2,55,16,-2,0
23386,5143152,F,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,29,4,-46,1
23387,5143153,F,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,29,4,-33,1
23388,5143154,F,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,29,4,-36,1
23389,5143155,F,0,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,29,4,-6,1
23390,5143156,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-20,1
23391,5143157,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-52,1
23392,5143158,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-35,0
23393,5143159,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-7,0
23394,5143160,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-23,1
23395,5143161,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-33,0
23396,5143162,F,1,0,0,652500,Working,Higher education,Single / not married,House / apartment,1,1,1,1,Managers,1,52,1,-32,0
23397,5143163,F,0,0,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Accountants,4,38,4,-15,1
23398,5143164,F,0,0,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Accountants,4,38,4,-29,0
23399,5143165,F,0,0,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Accountants,4,38,4,-2,1
23400,5143166,F,0,0,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Accountants,4,38,4,-6,1
23401,5143167,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-15,0
23402,5143168,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-17,0
23403,5143169,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-17,0
23404,5143172,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-52,0
23405,5143173,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-18,0
23406,5143174,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-25,0
23407,5143175,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-52,0
23408,5143176,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-56,0
23409,5143177,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-38,1
23410,5143179,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-28,0
23411,5143180,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-21,0
23412,5143181,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-18,0
23413,5143182,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-16,0
23414,5143183,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,48,7,-6,1
23415,5143184,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Core staff,3,36,4,-18,1
23416,5143185,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Core staff,3,36,4,-57,1
23417,5143187,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Core staff,3,36,4,-41,0
23418,5143188,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Core staff,3,36,4,-4,0
23419,5143189,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Core staff,3,36,4,-5,0
23420,5143203,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Core staff,3,27,5,-4,1
23421,5143204,M,0,1,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Drivers,3,30,1,-39,0
23422,5143206,F,0,1,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Secretaries,3,40,22,-3,0
23423,5143207,F,0,1,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Secretaries,3,40,22,-31,0
23424,5143208,F,0,1,1,166500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Secretaries,3,40,22,-31,0
23425,5143210,F,1,1,2,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,32,4,-22,0
23426,5143211,F,1,1,2,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,32,4,-2,0
23427,5143212,F,1,1,2,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,32,4,-2,1
23428,5143213,F,1,1,2,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,32,4,-39,1
23429,5143214,F,1,1,2,157500,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,32,4,-28,0
23430,5143215,F,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,3,47,1,-42,0
23431,5143216,F,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,3,47,1,-10,0
23432,5143218,F,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,Security staff,3,47,1,-57,0
23433,5143231,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-39,0
23434,5143232,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-50,0
23435,5143233,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-6,1
23436,5143234,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-6,1
23437,5143235,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-6,1
23438,5143236,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-6,1
23439,5143237,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-41,0
23440,5143238,F,1,1,1,1575000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,2,28,7,-32,1
23441,5143239,M,1,1,0,180000,Commercial associate,Higher education,Civil marriage,With parents,1,0,0,0,Sales staff,2,27,2,-11,0
23442,5143240,M,1,1,0,180000,Commercial associate,Higher education,Civil marriage,With parents,1,0,0,0,Sales staff,2,27,2,-3,0
23443,5143242,F,0,0,0,135000,State servant,Higher education,Separated,With parents,1,1,0,0,IT staff,1,53,5,-44,0
23444,5143243,F,0,0,0,135000,State servant,Higher education,Separated,With parents,1,1,0,0,IT staff,1,53,5,-24,0
23445,5143244,F,0,0,0,135000,State servant,Higher education,Separated,With parents,1,1,0,0,IT staff,1,53,5,-42,0
23446,5143245,F,0,0,0,135000,State servant,Higher education,Separated,With parents,1,1,0,0,IT staff,1,53,5,-5,0
23447,5143246,F,0,0,0,135000,State servant,Higher education,Separated,With parents,1,1,0,0,IT staff,1,53,5,-3,0
23448,5143247,F,0,0,2,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,4,37,4,-26,0
23449,5143248,F,0,0,2,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,4,37,4,-37,0
23450,5143249,F,0,0,2,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,4,37,4,-41,0
23451,5143250,F,0,0,2,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,4,37,4,-39,0
23452,5143251,F,0,0,2,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Core staff,4,37,4,-13,0
23453,5143274,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-33,0
23454,5143275,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-57,1
23455,5143276,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-33,1
23456,5143278,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-2,1
23457,5143279,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-2,1
23458,5143280,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-58,1
23459,5143281,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-57,1
23460,5143282,M,1,1,0,405000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,2,49,2,-31,1
23461,5143300,F,0,1,0,247500,Commercial associate,Higher education,Single / not married,Office apartment,1,0,0,0,Sales staff,1,27,4,-9,0
23462,5143303,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-21,0
23463,5143304,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-30,0
23464,5143305,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-51,1
23465,5143306,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-38,1
23466,5143307,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-43,0
23467,5143308,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-10,1
23468,5143309,F,0,1,0,382500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Managers,1,45,14,-19,0
23469,5143317,F,0,0,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3,31,6,-3,0
23470,5143318,F,0,0,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Sales staff,3,31,6,-14,0
23471,5143323,F,0,1,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,Cleaning staff,2,34,5,-25,0
23472,5143324,F,0,1,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,2,56,14,-11,0
23473,5143325,F,0,1,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,2,56,14,-40,0
23474,5143326,F,0,1,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,2,56,14,-28,0
23475,5143327,F,0,1,0,27000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Security staff,2,52,4,-28,1
23476,5143328,F,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,54,3,-50,1
23477,5143329,F,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,54,3,-16,1
23478,5143332,F,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,54,3,-45,1
23479,5143333,F,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,54,3,-30,1
23480,5143334,F,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Cleaning staff,2,54,3,-5,1
23481,5143335,F,0,1,1,198000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Private service staff,2,51,4,-34,0
23482,5143336,F,0,1,1,198000,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Private service staff,2,51,4,-1,1
23483,5143339,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-43,0
23484,5143340,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-48,0
23485,5143341,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-42,0
23486,5143343,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-36,0
23487,5143344,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-8,0
23488,5143345,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-19,0
23489,5143346,M,0,0,1,216000,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,1,Laborers,3,35,7,-10,0
23490,5143347,F,0,1,1,54000,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,0,Medicine staff,3,23,3,-10,0
23491,5143348,M,0,1,0,153000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Laborers,2,38,5,-49,0
23492,5143350,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,29,4,-11,0
23493,5143351,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,29,4,-10,0
23494,5143352,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,29,4,-27,0
23495,5143353,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,29,4,-42,1
23496,5143354,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,29,4,-17,0
23497,5143355,M,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Sales staff,2,29,4,-23,0
23498,5143356,F,0,1,0,126000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,High skill tech staff,2,62,6,-40,0
23499,5143357,F,0,1,0,126000,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,High skill tech staff,2,62,6,-13,0
